Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-09 00:00:00+05:30,634.581478435372,644.0903709192434,633.3005030074061,639.8532104492188,10155047,0.0,0.0
2023-11-10 00:00:00+05:30,639.8532318201289,643.4006179035721,634.5814996302079,641.5283813476562,6425792,0.0,0.0
2023-11-13 00:00:00+05:30,643.4498842737933,644.4352592879951,639.8039846927429,643.6962280273438,3279829,0.0,0.0
2023-11-15 00:00:00+05:30,650.3474473253095,663.6500087478727,646.9478918221521,661.728515625,11324434,0.0,0.0
2023-11-16 00:00:00+05:30,664.1427338115557,675.4745460353433,661.0880954430191,670.4491577148438,17501373,0.0,0.0
2023-11-17 00:00:00+05:30,672.5183936080326,677.5930985838384,669.660782237528,671.582275390625,9563220,0.0,0.0
2023-11-20 00:00:00+05:30,672.0257540666042,676.7062853449274,660.8910285277285,664.4383544921875,8324354,0.0,0.0
2023-11-21 00:00:00+05:30,667.0988283345299,673.3066783717696,665.1280784723895,671.7301025390625,7291057,0.0,0.0
2023-11-22 00:00:00+05:30,673.9472691469798,677.2975081900635,666.1627822911768,671.2374877929688,9279642,0.0,0.0
2023-11-23 00:00:00+05:30,673.208206026134,675.8687305309161,667.1481257731593,670.0057373046875,5885370,0.0,0.0
2023-11-24 00:00:00+05:30,671.434567708015,671.9765119445657,661.4329871231859,663.84716796875,6951690,0.0,0.0
2023-11-28 00:00:00+05:30,667.5422559827406,689.2205043656371,664.3890441894531,687.2990112304688,16015860,0.0,0.0
2023-11-29 00:00:00+05:30,692.4722482384329,703.9518904981817,684.1950745760158,701.9318237304688,16122864,0.0,0.0
2023-11-30 00:00:00+05:30,705.8240848905522,706.7602031483909,686.8063598388685,696.0689086914062,24275245,0.0,0.0
2023-12-01 00:00:00+05:30,697.6455067457928,700.6016317743766,692.718631698153,695.1328125,10565415,0.0,0.0
2023-12-04 00:00:00+05:30,705.5285027096462,706.5138777134306,694.4922906387571,695.2805786132812,9348036,0.0,0.0
2023-12-05 00:00:00+05:30,695.5762223438206,704.4445971626071,694.6893608049356,698.5816040039062,9601509,0.0,0.0
2023-12-06 00:00:00+05:30,698.6801066894994,714.1997623834682,698.6308499697676,711.8841552734375,12148825,0.0,0.0
2023-12-07 00:00:00+05:30,714.3969224484503,716.8603601120656,705.528546859435,711.3915405273438,10451801,0.0,0.0
2023-12-08 00:00:00+05:30,711.4900443360181,716.9588638466361,697.1528493565534,704.0997314453125,8557203,0.0,0.0
2023-12-11 00:00:00+05:30,707.3021149468099,715.8748888932356,706.0703962804416,710.2582397460938,6403209,0.0,0.0
2023-12-12 00:00:00+05:30,714.1998060433963,714.1998060433963,702.572392777683,704.9373168945312,6461539,0.0,0.0
2023-12-13 00:00:00+05:30,705.5285243820751,710.8988303461688,703.0650867969422,709.765625,5807736,0.0,0.0
2023-12-14 00:00:00+05:30,713.4114764241056,714.1012509298142,708.0904275429418,709.2236328125,6732352,0.0,0.0
2023-12-15 00:00:00+05:30,713.3129723349633,723.265235579528,710.70170458002,721.6886596679688,12082079,0.0,0.0
2023-12-18 00:00:00+05:30,722.1813229867105,724.004242582345,717.4514751253088,720.1119995117188,5450397,0.0,0.0
2023-12-19 00:00:00+05:30,721.8857062259669,721.8857062259669,715.3822552353795,718.2891235351562,4511101,0.0,0.0
2023-12-20 00:00:00+05:30,720.2598799182216,722.2798866723624,692.767892916932,694.9357299804688,8107602,0.0,0.0
2023-12-21 00:00:00+05:30,692.7186126364519,701.4884740369354,686.067331505163,698.4830322265625,7702232,0.0,0.0
2023-12-22 00:00:00+05:30,706.3167709547574,720.3091076461544,701.5869830972119,714.1012573242188,12062238,0.0,0.0
2023-12-26 00:00:00+05:30,716.7617799219754,716.8602933623386,706.1196820920685,709.0265502929688,7229143,0.0,0.0
2023-12-27 00:00:00+05:30,717.3529700287654,731.0003891515651,714.5446754531037,730.0643310546875,15052800,0.0,0.0
2023-12-28 00:00:00+05:30,731.7887983652154,746.8650244662686,728.2414121315725,742.874267578125,14906199,0.0,0.0
2023-12-29 00:00:00+05:30,743.9581546668945,791.1576431060802,742.9727796276006,768.5432739257812,41170191,0.0,0.0
2024-01-01 00:00:00+05:30,773.5193388655613,787.0189877634376,769.6270957688814,779.0374145507812,12570717,0.0,0.0
2024-01-02 00:00:00+05:30,788.7926748088372,792.241487253348,767.6071126496992,772.9281616210938,13791090,0.0,0.0
2024-01-03 00:00:00+05:30,774.5540021859825,778.4462454416944,764.8973392710319,770.0213012695312,8559060,0.0,0.0
2024-01-04 00:00:00+05:30,786.3292764417413,790.0736895391506,779.7272516912329,784.1121826171875,14298444,0.0,0.0
2024-01-05 00:00:00+05:30,787.3146421481721,794.1137538532674,775.5886553357664,779.3823852539062,11091198,0.0,0.0
2024-01-08 00:00:00+05:30,786.7234228064783,788.6448559394105,775.9828112665441,777.5593872070312,7668471,0.0,0.0
2024-01-09 00:00:00+05:30,788.2507355790003,797.3654542399693,781.5501976729535,788.1029052734375,12872757,0.0,0.0
2024-01-10 00:00:00+05:30,788.3000337091927,799.1391591726941,781.0575512064974,796.62646484375,9980044,0.0,0.0
2024-01-11 00:00:00+05:30,801.6025500968675,805.544050035881,796.6264184523662,803.7211303710938,11075167,0.0,0.0
2024-01-12 00:00:00+05:30,806.1845488772589,806.5786627763838,797.3161742229995,804.5093994140625,7664094,0.0,0.0
2024-01-15 00:00:00+05:30,808.007501362952,808.4016754206237,798.4493518183258,800.5679321289062,4835856,0.0,0.0
2024-01-16 00:00:00+05:30,800.5679038755595,814.9050976152572,800.5679038755595,806.874267578125,10159066,0.0,0.0
2024-01-17 00:00:00+05:30,799.1391044686554,801.7996289288051,792.241479645868,793.768798828125,7895439,0.0,0.0
2024-01-18 00:00:00+05:30,795.1975938414143,810.9143365040816,785.3438442275183,807.0713500976562,11500495,0.0,0.0
2024-01-19 00:00:00+05:30,811.8011546652433,813.9197349330318,807.5147975515976,811.5055541992188,5706888,0.0,0.0
2024-01-23 00:00:00+05:30,812.835838292056,815.4963026018946,784.6540780131628,788.743408203125,9436209,0.0,0.0
2024-01-24 00:00:00+05:30,790.6649615172381,800.1245379084083,776.9682243113053,799.0406494140625,7217542,0.0,0.0
2024-01-25 00:00:00+05:30,802.095264916719,802.243095226475,788.5956151371599,799.9766845703125,10109720,0.0,0.0
2024-01-29 00:00:00+05:30,799.9766729924912,831.4594164008449,799.1883850177434,828.7003784179688,12823686,0.0,0.0
2024-01-30 00:00:00+05:30,830.6711367271397,872.9930056031293,830.5233064180459,846.289306640625,19734613,0.0,0.0
2024-01-31 00:00:00+05:30,852.5464303824548,883.3886547091053,852.5464303824548,871.2685546875,24562392,0.0,0.0
2024-02-01 00:00:00+05:30,886.8374784900577,886.9853087934789,863.484079527983,865.6519165039062,14505885,0.0,0.0
2024-02-02 00:00:00+05:30,873.042284461682,882.6496910909161,864.0260787987777,865.8983154296875,13003437,0.0,0.0
2024-02-05 00:00:00+05:30,920.3402565122991,936.1062566238589,901.9629885752554,913.2455444335938,38686871,0.0,0.0
2024-02-06 00:00:00+05:30,922.705125993286,927.5334271562695,914.8221264039115,925.8090209960938,12714803,0.0,0.0
2024-02-07 00:00:00+05:30,930.1939640818101,930.1939640818101,914.4772214101876,920.1431274414062,7913010,0.0,0.0
2024-02-08 00:00:00+05:30,923.2963790759358,925.9569036161841,905.3625419682626,910.7821044921875,11576253,0.0,0.0
2024-02-09 00:00:00+05:30,912.4572277631917,913.8367767865785,892.7989849637645,901.6181030273438,7904881,0.0,0.0
2024-02-12 00:00:00+05:30,902.7020097474721,911.4718712685765,894.720496337154,898.267822265625,7286778,0.0,0.0
2024-02-13 00:00:00+05:30,898.267810988573,905.6581233655387,880.9252353343002,893.6365966796875,8574218,0.0,0.0
2024-02-14 00:00:00+05:30,886.8375221254936,906.4957658944458,881.2701291795872,904.869873046875,6570939,0.0,0.0
2024-02-15 00:00:00+05:30,910.190930510318,913.4426560924994,902.9483879282802,907.0869750976562,6430799,0.0,0.0
2024-02-16 00:00:00+05:30,911.471849240429,934.9237615491392,910.5849877084862,924.8729248046875,12826164,0.0,0.0
2024-02-19 00:00:00+05:30,929.1593606107219,929.1593606107219,917.4333741504825,918.960693359375,4632214,0.0,0.0
2024-02-20 00:00:00+05:30,920.783636187264,920.9807232062229,906.939130136222,912.8020629882812,4733639,0.0,0.0
2024-02-21 00:00:00+05:30,912.80206507427,923.4934194164573,903.0961458291296,907.57958984375,6011018,0.0,0.0
2024-02-22 00:00:00+05:30,911.127017436234,920.1924193185314,901.2239505762503,918.6651000976562,6437014,0.0,0.0
2024-02-23 00:00:00+05:30,919.4533911314097,926.0554156792169,915.8075517347631,923.6905517578125,7047473,0.0,0.0
2024-02-26 00:00:00+05:30,923.3948404693125,931.1793266218873,917.088476882461,923.2470703125,5600234,0.0,0.0
2024-02-27 00:00:00+05:30,923.0500506185397,950.8868949526455,921.8183318426942,948.6205444335938,12810206,0.0,0.0
2024-02-28 00:00:00+05:30,952.0200252725483,961.7259444044608,936.401796339898,944.0384521484375,15219187,0.0,0.0
2024-02-29 00:00:00+05:30,944.9746327693523,945.2209765213777,929.1101191959249,936.3033447265625,10346657,0.0,0.0
2024-03-01 00:00:00+05:30,944.9253493704404,966.0616547260039,942.7082556648046,963.1055297851562,10645369,0.0,0.0
2024-03-04 00:00:00+05:30,978.7237137221213,980.4481199632627,965.7660084816805,972.76220703125,6084495,0.0,0.0
2024-03-05 00:00:00+05:30,1011.9801002340706,1050.015550246232,990.6467079491504,1006.9547119140625,59811033,0.0,0.0
2024-03-06 00:00:00+05:30,1010.0093275559104,1015.576720101395,994.2433282965011,1002.766845703125,14214823,0.0,0.0
2024-03-07 00:00:00+05:30,1010.0093100191145,1031.687558624403,999.219442434798,1024.1002197265625,16877082,0.0,0.0
2024-03-11 00:00:00+05:30,1019.6167964861087,1020.7991983897635,1006.0678900336477,1012.9655151367188,7502450,0.0,0.0
2024-03-12 00:00:00+05:30,1012.7684523782235,1021.8338540786016,996.509705068594,1001.6336669921875,8763820,0.0,0.0
2024-03-13 00:00:00+05:30,1004.0970798892612,1006.0678298007219,949.4580265655086,958.9669189453125,16564155,0.0,0.0
2024-03-14 00:00:00+05:30,950.8376416481917,967.6382737826143,941.4273221954084,953.5966796875,22931801,0.0,0.0
2024-03-15 00:00:00+05:30,954.2371607934411,965.4211428309808,926.2524871254116,932.0169067382812,23390913,0.0,0.0
2024-03-18 00:00:00+05:30,932.0168948855834,960.5435124047964,922.95149324089,958.2279052734375,12121719,0.0,0.0
2024-03-19 00:00:00+05:30,954.3849580475414,956.4049647983015,937.6828395270767,943.742919921875,9483750,0.0,0.0
2024-03-20 00:00:00+05:30,946.8468534576951,951.0346971718724,907.7274542638185,926.6959228515625,13900321,0.0,0.0
2024-03-21 00:00:00+05:30,937.0915939745923,955.0746871292047,932.1647191377123,950.788330078125,11074207,0.0,0.0
2024-03-22 00:00:00+05:30,950.788346763175,971.7768219081005,936.4510926222424,965.4703979492188,13638296,0.0,0.0
2024-03-26 00:00:00+05:30,962.7113932682222,980.4481436047913,961.7260182495239,971.77685546875,9461531,0.0,0.0
2024-03-27 00:00:00+05:30,977.0978385743855,980.4481376747032,962.4157869700941,964.3372802734375,6640537,0.0,0.0
2024-03-28 00:00:00+05:30,968.1309231167891,985.27647191907,964.6821106680269,978.2802734375,9862996,0.0,0.0
2024-04-01 00:00:00+05:30,985.374998523715,995.0809182021668,973.0085543207458,977.7383422851562,8629407,0.0,0.0
2024-04-02 00:00:00+05:30,984.3896383673915,993.2580134878184,978.8715623494663,989.95703125,7995931,0.0,0.0
2024-04-03 00:00:00+05:30,989.3164691675546,999.6136496251422,978.0339137406766,994.3911743164062,8040366,0.0,0.0
2024-04-04 00:00:00+05:30,1001.1409717863837,1002.1263467586143,983.552052589072,996.8052978515625,9138276,0.0,0.0
2024-04-05 00:00:00+05:30,996.8053423581775,997.692203929789,989.7106903553579,992.3711547851562,4519120,0.0,0.0
2024-04-08 00:00:00+05:30,995.2780027133059,1001.5351700236172,989.3164960158175,998.3819580078125,5188052,0.0,0.0
2024-04-09 00:00:00+05:30,1006.0678586870004,1014.4435460511919,990.3018589426399,993.7506713867188,8539041,0.0,0.0
2024-04-10 00:00:00+05:30,997.4458325333824,1006.0678636864247,995.2287388083143,998.6775512695312,4554077,0.0,0.0
2024-04-12 00:00:00+05:30,999.1701829149024,1013.9508069225193,998.6774954479819,1003.6043701171875,11575194,0.0,0.0
2024-04-15 00:00:00+05:30,983.5027303774993,992.2233349198217,964.1894050838227,984.1925048828125,12632409,0.0,0.0
2024-04-16 00:00:00+05:30,975.5212355069935,990.2033468458729,967.7367490656384,978.2802734375,9574762,0.0,0.0
2024-04-18 00:00:00+05:30,981.7783569269175,988.429638175115,952.1185934919625,957.1439819335938,13540490,0.0,0.0
2024-04-19 00:00:00+05:30,949.9014471072903,953.7936901690647,930.1939482046495,949.1131591796875,15381310,0.0,0.0
2024-04-22 00:00:00+05:30,964.4357906919489,964.4357906919489,951.8722593189503,959.3118286132812,7187959,0.0,0.0
2024-04-23 00:00:00+05:30,961.7260053125791,979.9554429132786,959.8045120234614,972.3187866210938,7994116,0.0,0.0
2024-04-24 00:00:00+05:30,977.8861259401986,981.3349382705001,973.5504520965283,977.1470947265625,4671450,0.0,0.0
2024-04-25 00:00:00+05:30,977.9846584591526,988.6266961146383,975.0285335469335,986.606689453125,8366455,0.0,0.0
2024-04-26 00:00:00+05:30,993.0609247875607,994.1941301080511,982.0247126277415,984.88232421875,7937500,0.0,0.0
2024-04-29 00:00:00+05:30,988.380367266634,991.0408917562278,984.3896106035014,985.9661865234375,4764750,0.0,0.0
2024-04-30 00:00:00+05:30,990.3018733111478,1004.5405540653686,982.9115608237511,993.1594848632812,9047011,0.0,0.0
2024-05-02 00:00:00+05:30,1005.0825203824633,1014.9362705822913,996.7560894351049,1012.7684936523438,12695047,0.0,0.0
2024-05-03 00:00:00+05:30,1022.8192412632819,1024.9870181307515,981.4334916167908,998.5790405273438,11871773,0.0,0.0
2024-05-06 00:00:00+05:30,1000.1556117176686,1004.8853996263524,990.3018618485291,1001.3380737304688,5724760,0.0,0.0
2024-05-07 00:00:00+05:30,1001.3381117411375,1003.0625180336951,967.6875306036475,974.0924682617188,8877426,0.0,0.0
2024-05-08 00:00:00+05:30,972.5158889760535,1000.1556462857927,962.7113954888862,997.2980346679688,7519352,0.0,0.0
2024-05-09 00:00:00+05:30,996.2140876574515,1027.9431133540925,992.5681882656127,1015.2318725585938,19189798,0.0,0.0
2024-05-10 00:00:00+05:30,1021.8338805785805,1034.9886128433905,1015.3304296000825,1031.3427734375,13383183,0.0,0.0
2024-05-13 00:00:00+05:30,990.3018402314242,993.9477396319235,933.3471792595527,945.713623046875,58974762,0.0,0.0
2024-05-14 00:00:00+05:30,950.9853628115363,953.8429742915233,939.3086934332589,950.5419921875,16325689,0.0,0.0
2024-05-15 00:00:00+05:30,956.7498203505335,958.7205702518096,931.2778417910309,933.4456787109375,19668239,0.0,0.0
2024-05-16 00:00:00+05:30,939.2594265055671,940.4418884893496,905.5595907515967,922.7051391601562,31240770,0.0,0.0
2024-05-17 00:00:00+05:30,930.1939911125017,939.45654008101,927.2378661407458,931.869140625,13205512,0.0,0.0
2024-05-21 00:00:00+05:30,940.0477315074156,942.6589992630537,934.8252561386554,937.38720703125,10055258,0.0,0.0
2024-05-22 00:00:00+05:30,938.0770098120053,940.9346213989019,928.7652039361031,933.642822265625,9495279,0.0,0.0
2024-05-23 00:00:00+05:30,936.106216966905,949.3595222777288,931.2285988605217,948.2755737304688,11211074,0.0,0.0
2024-05-24 00:00:00+05:30,948.4233852625147,956.749815582413,943.989198006742,946.5018920898438,9590588,0.0,0.0
2024-05-27 00:00:00+05:30,950.7883576246744,952.3156768398542,938.07699612024,944.48193359375,6916555,0.0,0.0
2024-05-28 00:00:00+05:30,944.9746335169101,947.8322450996721,932.1647584014568,933.6920776367188,6618946,0.0,0.0
2024-05-29 00:00:00+05:30,933.1008469475474,936.5989160890772,925.0700168241277,929.7998046875,8184019,0.0,0.0
2024-05-30 00:00:00+05:30,929.701325347072,937.535068733826,907.530387540703,910.437255859375,10170912,0.0,0.0
2024-05-31 00:00:00+05:30,918.0246161927156,923.5426919757351,906.6434871586501,909.5010986328125,14289102,0.0,0.0
2024-06-03 00:00:00+05:30,948.9161268629625,948.9161268629625,920.3402518068608,936.5496826171875,12314329,0.0,0.0
2024-06-04 00:00:00+05:30,934.1354941268097,934.1354941268097,842.8897937575056,890.6804809570312,26554598,0.0,0.0
2024-06-05 00:00:00+05:30,911.4226123368065,920.0939002517737,876.9837442828151,916.3494873046875,13752553,0.0,0.0
2024-06-06 00:00:00+05:30,926.2524823890888,932.1647322766787,917.5811945824601,924.528076171875,11792640,0.0,0.0
2024-06-07 00:00:00+05:30,926.2524602733772,958.7698338787192,921.5719292241234,956.306396484375,15577866,0.0,0.0
2024-06-10 00:00:00+05:30,962.7114085260068,970.4958953541051,954.9269216979086,960.8884887695312,9258931,0.0,0.0
2024-06-11 00:00:00+05:30,965.498812987245,984.0889782885815,958.4097995945853,978.6854248046875,14828702,6.0,0.0
2024-06-12 00:00:00+05:30,986.0223350580019,1001.6380733960245,978.586269182753,980.2717895507812,17527993,0.0,0.0
2024-06-13 00:00:00+05:30,993.458397592001,993.458397592001,972.3895443496557,977.446044921875,12157226,0.0,0.0
2024-06-14 00:00:00+05:30,981.5607218688087,988.7489190744136,973.0340569756906,984.9317626953125,11591421,0.0,0.0
2024-06-18 00:00:00+05:30,991.4754460878007,994.9951718184407,975.6118389503958,977.4956665039062,9845075,0.0,0.0
2024-06-19 00:00:00+05:30,981.5606821299475,986.4189359747157,966.8372961039415,969.0184936523438,7605719,0.0,0.0
2024-06-20 00:00:00+05:30,971.6459707625223,979.974389003574,968.0270610532277,969.910888671875,7299571,0.0,0.0
2024-06-21 00:00:00+05:30,970.6544640351068,972.5382915931103,949.9326029565036,953.60107421875,14303735,0.0,0.0
2024-06-24 00:00:00+05:30,952.7087980233047,955.2866100250047,941.9512529247972,949.883056640625,6655577,0.0,0.0
2024-06-25 00:00:00+05:30,951.8164471531414,954.6421280246833,941.207647566275,946.8590698242188,7304128,0.0,0.0
2024-06-26 00:00:00+05:30,947.8505482808393,954.2951388287739,942.0008188083085,943.7359008789062,6908988,0.0,0.0
2024-06-27 00:00:00+05:30,944.3803981832983,966.5398510370879,939.9683201780524,963.8132934570312,19385412,0.0,0.0
2024-06-28 00:00:00+05:30,966.6886027336843,989.988276748291,964.259475680253,981.3128662109375,23025267,0.0,0.0
2024-07-01 00:00:00+05:30,981.3128592679302,996.9285981246818,976.8016579233964,993.5079956054688,14006105,0.0,0.0
2024-07-02 00:00:00+05:30,995.4909426366569,996.432856444726,970.7536173314002,972.9348754882812,12284132,0.0,0.0
2024-07-03 00:00:00+05:30,976.5537786379532,978.9332834627838,965.2013723760639,967.3330688476562,7346258,0.0,0.0
2024-07-04 00:00:00+05:30,975.6118325533344,995.4413413450688,971.2493164132094,989.6907958984375,12139832,0.0,0.0
2024-07-05 00:00:00+05:30,996.4328488604581,998.0191854089187,981.5111551173109,985.1796264648438,9050375,0.0,0.0
2024-07-08 00:00:00+05:30,996.4328490293608,1007.9339402948003,987.707876981628,994.0532836914062,13312085,0.0,0.0
2024-07-09 00:00:00+05:30,992.417378166752,1008.3305472669607,989.591636784374,1006.2980346679688,10948094,0.0,0.0
2024-07-10 00:00:00+05:30,1006.3476058679217,1011.1562377097208,977.6443787995543,996.9285888671875,13412206,0.0,0.0
2024-07-11 00:00:00+05:30,999.4072706576173,1016.7580913287566,998.4653568610692,1012.09814453125,11983571,0.0,0.0
2024-07-12 00:00:00+05:30,1015.1221543970596,1017.1547275597776,1006.3476205323526,1008.0827026367188,7339644,0.0,0.0
2024-07-15 00:00:00+05:30,1012.6434302803982,1021.021470480752,1008.6279667964805,1015.7169799804688,5847297,0.0,0.0
2024-07-16 00:00:00+05:30,1016.7580844757862,1020.823109656825,1010.5118011792482,1012.4451904296875,4824555,0.0,0.0
2024-07-18 00:00:00+05:30,1014.2298261118129,1018.2452895909671,999.407255995808,1015.8162231445312,8010324,0.0,0.0
2024-07-19 00:00:00+05:30,1015.2708964646465,1015.2708964646465,978.239311312237,981.5607299804688,7400178,0.0,0.0
2024-07-22 00:00:00+05:30,981.5607062956592,999.4072645919439,968.225349243519,994.5986328125,7396198,0.0,0.0
2024-07-23 00:00:00+05:30,999.3081686220228,1000.0517752380681,958.9551041549922,993.2601318359375,10384177,0.0,0.0
2024-07-24 00:00:00+05:30,989.2941904180648,1025.4334826191441,986.6668167884345,1018.9392700195312,11469098,0.0,0.0
2024-07-25 00:00:00+05:30,1020.22828777511,1084.674195166152,1015.6179025019599,1081.650146484375,32766835,0.0,0.0
2024-07-26 00:00:00+05:30,1102.471123652993,1110.948287511759,1074.3628176929772,1108.76708984375,21232845,0.0,0.0
2024-07-29 00:00:00+05:30,1114.41845703125,1130.1829416169073,1109.0644651491766,1114.41845703125,11850624,0.0,0.0
2024-07-30 00:00:00+05:30,1116.2031811489771,1168.9496300382175,1109.0644848362517,1151.94580078125,28592304,0.0,0.0
2024-07-31 00:00:00+05:30,1154.0774818509262,1157.9442605063716,1135.536938415211,1146.7901611328125,10860623,0.0,0.0
2024-08-01 00:00:00+05:30,1157.051852254818,1165.9751313210506,1126.8118509748078,1134.64453125,14375948,0.0,0.0
2024-08-02 00:00:00+05:30,1110.452564556232,1110.452564556232,1080.7579216212832,1087.3016357421875,21967812,0.0,0.0
2024-08-05 00:00:00+05:30,1050.9143381618326,1055.921337516874,1005.4056520369215,1007.7852172851562,26651144,0.0,0.0
2024-08-06 00:00:00+05:30,1021.2197530537146,1051.6085009791702,999.8039067101832,1005.1082763671875,16726393,0.0,0.0
2024-08-07 00:00:00+05:30,1027.2181754059616,1031.332701647702,1006.3971307041668,1016.559814453125,9978703,0.0,0.0
2024-08-08 00:00:00+05:30,1026.1274256460497,1047.394645776842,1018.2452445601227,1032.8695068359375,19529790,0.0,0.0
2024-08-09 00:00:00+05:30,1046.0065692367034,1073.718258843932,1043.0817651564107,1058.994873046875,15443008,0.0,0.0
2024-08-12 00:00:00+05:30,1055.9213430036748,1070.6943512572752,1046.006588609274,1066.976318359375,11311050,0.0,0.0
2024-08-13 00:00:00+05:30,1065.6873246299947,1066.3318078550967,1039.2644806385213,1044.4697265625,7508231,0.0,0.0
2024-08-14 00:00:00+05:30,1047.9895757339816,1057.9539526568697,1038.0748209966687,1053.2939453125,8211830,0.0,0.0
2024-08-16 00:00:00+05:30,1062.861706063661,1090.5733970962497,1060.8787551195123,1088.987060546875,11435650,0.0,0.0
2024-08-19 00:00:00+05:30,1096.4727832218316,1097.5633820694336,1075.7509209984962,1078.4278564453125,6911441,0.0,0.0
2024-08-20 00:00:00+05:30,1087.648644159263,1088.6897418659278,1072.8261335646075,1077.634765625,5625723,0.0,0.0
2024-08-21 00:00:00+05:30,1079.7167517551827,1085.9630954251572,1074.0653901716564,1075.9490966796875,4869876,0.0,0.0
2024-08-22 00:00:00+05:30,1080.708263764658,1085.4177722535408,1055.8717547956096,1059.3419189453125,9377476,0.0,0.0
2024-08-23 00:00:00+05:30,1063.8532067262356,1083.2861022330906,1061.8702557351335,1075.899658203125,10179655,0.0,0.0
2024-08-26 00:00:00+05:30,1079.7167279346238,1093.9443759471033,1073.6191299207858,1083.0877685546875,9415039,0.0,0.0
2024-08-27 00:00:00+05:30,1083.7322545547333,1087.3015418552307,1065.836074839725,1068.06689453125,8813305,0.0,0.0
2024-08-28 00:00:00+05:30,1073.718311772255,1079.419295724477,1060.9778761893203,1065.3900146484375,8145376,0.0,0.0
2024-08-29 00:00:00+05:30,1069.8516695587132,1132.2650028725948,1056.912866078972,1112.0885009765625,40658159,0.0,0.0
2024-08-30 00:00:00+05:30,1104.4540326754902,1105.4951303132332,1088.0946876977607,1101.876220703125,17647545,0.0,0.0
2024-09-02 00:00:00+05:30,1095.5803911724167,1095.5803911724167,1078.080824971728,1083.335693359375,8116675,0.0,0.0
2024-09-03 00:00:00+05:30,1088.243418584185,1090.622983845792,1072.9746726044007,1075.8499755859375,5088731,0.0,0.0
2024-09-04 00:00:00+05:30,1069.802033002653,1075.7508858275055,1062.9608280481284,1071.2396240234375,4665908,0.0,0.0
2024-09-05 00:00:00+05:30,1071.7849707203661,1076.5936024885145,1057.8546921154893,1060.0360107421875,7900593,0.0,0.0
2024-09-06 00:00:00+05:30,1059.6890561274406,1063.8035826027071,1031.6302512425439,1040.40478515625,8717377,0.0,0.0
2024-09-09 00:00:00+05:30,1040.4046962968644,1040.999557336361,1017.5016385533957,1029.845458984375,7206054,0.0,0.0
2024-09-10 00:00:00+05:30,1040.0577646638164,1040.0577646638164,1023.4009284098387,1026.9703369140625,6919238,0.0,0.0
2024-09-11 00:00:00+05:30,991.4754584966872,1002.926987939352,962.9705390649074,967.9774780273438,36140411,0.0,0.0
2024-09-12 00:00:00+05:30,967.9774608714181,979.577735633204,949.8334724054752,977.7435302734375,25675836,0.0,0.0
2024-09-13 00:00:00+05:30,986.4189408783418,997.4242940722011,979.5777361265751,983.6427612304688,13203676,0.0,0.0
2024-09-16 00:00:00+05:30,988.5010299527984,991.3763329820753,976.1075867487764,979.974365234375,5836274,0.0,0.0
2024-09-17 00:00:00+05:30,986.5181094959233,986.5181094959233,951.8164674533532,966.6390380859375,44516613,0.0,0.0
2024-09-18 00:00:00+05:30,969.8612906012448,975.3144055386201,948.9907446257166,953.8489379882812,12044431,0.0,0.0
2024-09-19 00:00:00+05:30,962.1278156901574,970.6049188151223,948.1975369914257,958.7567749023438,13466770,0.0,0.0
2024-09-20 00:00:00+05:30,958.7567573089735,969.1672495031247,941.1085064542414,962.5739135742188,16764981,0.0,0.0
2024-09-23 00:00:00+05:30,965.2013895767051,970.8528119730387,957.8148850727606,963.515869140625,10254297,0.0,0.0
2024-09-24 00:00:00+05:30,965.6970762642187,976.603306078291,964.3089864455753,968.9689331054688,12755422,0.0,0.0
2024-09-25 00:00:00+05:30,974.0255295037022,974.1246528451213,951.0728480831375,955.3857421875,12959075,0.0,0.0
2024-09-26 00:00:00+05:30,962.5243855993061,986.468542689995,957.3687009911301,984.6838989257812,21640021,0.0,0.0
2024-09-27 00:00:00+05:30,987.5095827039274,991.8720990422989,980.7179998400708,984.53515625,10360030,0.0,0.0
2024-09-30 00:00:00+05:30,984.5351648659944,988.4515051675777,963.5158723046544,966.3416137695312,12225895,0.0,0.0
2024-10-01 00:00:00+05:30,968.5723816862942,976.1075708254739,950.7258237636345,956.9721069335938,10085203,0.0,0.0
2024-10-03 00:00:00+05:30,930.9954492974034,942.0504247915962,917.1147929713505,917.808837890625,24418517,0.0,0.0
2024-10-04 00:00:00+05:30,922.072189294168,941.108530466439,912.1574345705748,922.8157958984375,19187758,0.0,0.0
2024-10-07 00:00:00+05:30,933.9698928304592,936.3990198351665,907.2000551378665,919.9404907226562,11772546,0.0,0.0
2024-10-08 00:00:00+05:30,908.1915118397786,916.9164836933462,886.2303064250457,911.9591064453125,21177886,0.0,0.0
2024-10-09 00:00:00+05:30,918.8994675238356,940.364935983039,917.6105614961272,931.1442260742188,11557737,0.0,0.0
2024-10-10 00:00:00+05:30,925.7902070817347,935.5562161178312,904.5726081164345,920.5849609375,13249851,0.0,0.0
2024-10-11 00:00:00+05:30,924.0551413642272,929.012518732061,920.5849772067435,922.7662353515625,4459529,0.0,0.0
2024-10-14 00:00:00+05:30,922.0721792256514,931.986933840981,917.4617941235792,920.3370971679688,5740649,0.0,0.0
2024-10-15 00:00:00+05:30,924.9970225347071,927.376527278406,905.2170754318821,909.4804077148438,9058919,0.0,0.0
